,assists,GameID,GameMode,baronKills,bountyLevel,champExperience,champLevel,championName,damageDealtToObjectives,damageSelfMitigated,deaths,dragonKills,firstBloodAssist,firstBloodKill,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,kills,lane,largestCriticalStrike,largestKillingSpree,longestTimeSpentLiving,magicDamageDealtToChampions,magicDamageTaken,nexusLost,objectivesStolen,physicalDamageDealtToChampions,physicalDamageTaken,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,teamEarlySurrendered,teamId,timeCCingOthers,timePlayed,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealtToChampions,trueDamageTaken,turretTakedowns,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
0,4,4035099182,CLASSIC,0,0,11369,13,Zed,6512,9123,6,1,False,False,False,10854,10150,MIDDLE,0,2,6691,2031,3158,3142,6695,1036,3340,8,MIDDLE,0,4,543,839,3471,1,0,20510,13283,63,61,74,19,5,14,4,4,px5DOYTTFyP2IJVFoOg5Nxho2I2NaiNdRaAA3DYT7oqjNCQ,False,100,5,1599,22126,0,17672,1806,0,146,73,206,776,917,2,10,15,0,1,8,False
0,4,4035099182,CLASSIC,0,0,8964,12,MissFortune,6034,6895,5,1,False,False,False,8848,8675,BOTTOM,0,2,1055,6672,3006,3508,1037,0,3340,3,BOTTOM,473,0,803,1113,3431,1,0,13629,10949,48,20,23,5,6,7,3,4,PQ-L4BP7HO5z6IJoiZU39NJlmecAAL3e_764Vo7xvgOk4jfm,False,100,10,1599,15576,0,14688,3616,507,152,114,172,833,308,0,10,12,0,2,6,False
0,4,4035099182,CLASSIC,0,0,7789,11,Anivia,886,9321,9,0,False,False,False,7589,7525,UTILITY,0,2,3853,3157,2031,6653,3158,0,3364,4,BOTTOM,0,2,479,9453,5332,1,0,339,13443,53,21,27,44,4,4,1,14,pSEdF8KYMoKzN83GcF_iykgVuy0ujeLOjgJQeKCNEcGmu3o,False,100,38,1599,10222,0,19231,622,0,45,430,175,428,455,0,10,39,1,12,15,False
0,5,4035099182,CLASSIC,0,1,12432,14,Jax,17687,17440,4,0,False,False,False,10068,9350,TOP,0,0,1054,6632,0,3111,3044,3091,3340,5,TOP,0,2,652,4070,11507,0,0,9448,13175,44,105,25,8,4,12,4,4,J67yKN_2xlYTFooNxbNz0l-8hCbOqrO4K8F7LVx4kto9BST1,False,200,10,1599,13519,0,25755,4169,0,118,45,156,0,1072,3,2,20,2,2,11,True
0,12,4035099182,CLASSIC,1,5,13575,15,Trundle,41141,15632,1,2,False,True,False,13658,12150,JUNGLE,1,0,3006,3074,0,6632,3153,1011,3364,7,JUNGLE,0,5,740,2025,7638,0,0,12783,17450,143,70,20,7,16,11,4,4,3iCQj56xT-9Hkyko2orOfH58lSg9YAMDNOrl_IIs0A_ZfEU,False,200,15,1599,15511,0,25678,15612,0,52,252,27,703,589,7,2,13,2,1,4,True
0,4,4035099182,CLASSIC,0,1,10136,13,Yasuo,15597,10463,3,0,False,False,False,7625,6775,MIDDLE,0,0,3006,6673,1055,3086,1036,0,3340,2,MIDDLE,380,0,662,913,2836,0,0,3894,7851,145,12,76,2,4,4,5,14,LaTehkr-huGWFfv7VY-YmjqRoBRTW-T9cg4sAmrPetQWQz19,False,200,5,1599,5561,0,11326,1351,0,100,50,73,754,638,5,2,14,3,1,10,True
0,10,4035099182,CLASSIC,0,3,11034,13,Jinx,10175,7277,7,0,False,False,False,10884,8875,BOTTOM,1,0,1055,6672,3085,3006,3086,0,3340,8,BOTTOM,380,3,352,763,4933,0,0,17417,11334,110,34,23,4,5,4,6,7,2OH19dp29uMZS_iHCaSgKzd-ua0iGlIRqykG0hMd5kylQz8,False,200,10,1599,19214,0,17090,2323,555,111,37,183,1032,822,5,2,16,3,4,9,True
0,15,4035099182,CLASSIC,0,0,9562,12,Sona,4481,7700,4,0,False,False,False,9918,8850,UTILITY,0,0,3853,6617,3011,3158,3504,2055,3364,6,BOTTOM,0,5,705,11073,5050,0,0,2069,7507,77,88,60,7,3,4,5,3,cU4MyBg_VRnAq1uhwRXpTc65q6PddLstVP6fOGb6BYmf_GTh,False,200,12,1599,13190,5424,13013,14277,9878,25,29,95,48,455,3,2,53,4,2,23,True
0,0,4035099192,CLASSIC,0,0,9466,12,Tryndamere,8964,8260,1,0,False,False,True,5649,5000,TOP,0,0,6671,2031,3006,1036,0,0,3340,0,NONE,1282,0,1081,252,3171,0,0,5525,9586,30,5,33,4,2,4,2,7,9sEdlCABQF9cwFalJ17R8T_e_lqC1-g-GX1P2KHAd7QyLAI,False,100,3,1177,5839,0,13883,8390,0,137,22,38,61,1124,0,4,9,0,1,5,False
0,0,4035099192,CLASSIC,0,0,5407,9,Hecarim,8666,8222,8,0,False,True,True,5206,4975,JUNGLE,0,0,6632,2031,3158,2055,0,0,3340,2,NONE,152,0,217,890,6842,0,0,5568,10421,113,24,16,4,4,6,12,11,T4oM8bWiexSNyWWzFHbdtKUOen_HPBXohorzQHr9lgA6ynE,False,100,14,1177,7459,0,18013,5443,0,7,131,160,1000,749,0,4,14,3,0,7,False
0,1,4035099192,CLASSIC,0,0,8197,11,Cassiopeia,3072,4105,7,0,False,False,True,6374,6410,MIDDLE,0,0,3070,2420,3191,6653,1052,0,3340,2,NONE,0,0,429,4870,8220,0,0,431,4202,36,10,146,2,3,4,1,12,Hcq2UvCrk3-bFHEuGH1raiU19v0jcUL3erf-oUZ1EKpBP0w,False,100,12,1177,5302,0,12752,775,0,104,154,163,0,330,0,4,9,1,1,5,False
0,0,4035099192,CLASSIC,0,0,6091,9,Jhin,1415,3457,3,0,False,False,True,5786,5000,BOTTOM,0,0,1055,3031,3009,0,0,0,3340,1,NONE,670,0,471,201,5927,0,0,7350,3759,37,23,12,11,3,7,2,4,tfUPO8Qisv1NKUHgObbs1HtLTRXmmUGE2FMyd9ivRe96xogI,False,100,12,1177,7552,0,9896,2033,120,128,50,56,0,209,0,4,17,2,3,6,False
0,0,4035099192,CLASSIC,0,0,5332,9,Seraphine,337,4851,5,0,False,False,True,3691,3300,UTILITY,0,0,3851,6617,0,0,2422,0,3340,0,NONE,0,0,340,2265,4366,0,0,145,3668,18,18,30,3,2,4,3,3,IuikWN_I1bWBYRaQQz-OcWQk2cCmiYbcW3kpbGK_SrakkSE,False,100,14,1177,2410,1149,8105,804,494,11,75,87,0,70,0,4,17,4,1,10,False
0,2,4035099192,CLASSIC,0,0,10005,13,Gangplank,1791,5349,1,0,False,False,True,7448,7200,TOP,0,0,6670,2033,3158,3508,1053,1018,3340,2,NONE,860,2,1149,285,1397,0,0,7693,7815,89,14,65,2,1,12,1,4,vyFgVUskoCZPlfijVgDO0J_tP4WDrv1vxt_j9LRLsSXAeOVT,False,200,6,1177,9619,0,9536,4250,0,133,210,0,1640,323,1,0,11,2,1,7,True
0,10,4035099192,CLASSIC,0,5,9418,12,Nunu,14130,11932,1,2,False,False,True,8359,5675,JUNGLE,0,0,0,2031,3068,3076,3047,0,3364,5,NONE,2,5,180,3927,2205,0,1,1747,13425,59,29,165,2,2,4,12,11,9lk3U1laiYUgCDKUXc0kAFvJIgswxTr204_-IutmN1top5-KghBQLYEE6g,False,200,15,1177,6072,0,15702,10782,0,16,192,8,397,72,2,0,21,1,4,5,True
0,7,4035099192,CLASSIC,0,3,9489,12,Xerath,1299,4095,1,0,False,False,True,7389,6050,MIDDLE,0,0,1056,6655,3020,1058,0,0,3340,5,NONE,0,3,586,13142,2605,0,0,190,4297,79,37,18,21,4,21,3,4,yNd04VrbRBRX8oPhJX9g2xvXKbVN_4nvwctRCiO5PxEbub8,False,200,18,1177,13333,0,7469,937,0,87,161,27,0,566,0,0,8,0,0,6,True
0,7,4035099192,CLASSIC,0,0,7224,10,Aphelios,7502,4180,2,1,False,False,True,8112,8075,BOTTOM,0,0,1055,6673,3006,6676,0,0,3340,6,NONE,425,6,773,430,2806,0,0,8108,4490,34,71,0,4,3,7,2,4,N-47Gqj9L3gOScx2CW9roN6l8eFEevCzugWgrLyaQ_sDZ-z4WvOdHFG6Kw,False,200,10,1177,8538,0,7397,2961,555,116,68,45,0,100,2,0,8,1,3,4,True
0,8,4035099192,CLASSIC,0,6,6891,10,Brand,1950,1940,0,0,False,False,True,7228,6835,UTILITY,0,0,6653,3853,3158,1011,1026,1052,3340,6,NONE,0,6,0,10075,993,0,0,673,4317,20,35,25,4,2,4,4,14,C_HhKSlhpjUStYTc9ZwC2lq53hYz1oQiuWxuNIPPqCzpVOY,False,200,15,1177,11195,0,5311,1006,0,20,25,0,446,0,2,0,17,0,0,13,True
0,10,4035099203,CLASSIC,0,2,16331,16,Garen,12775,35175,6,0,False,False,True,12902,10283,TOP,0,0,3044,3047,3078,3742,1028,1037,3340,9,TOP,0,3,503,0,3015,0,0,18941,20253,87,23,69,5,5,4,2,12,hHCsVduUcDDOdMZU48at6rJS_kYtWPenaRfAaQ2CaZWpCNg,False,100,59,1782,21368,0,25649,2376,0,139,153,148,2427,2380,4,6,18,1,2,8,True
0,7,4035099203,CLASSIC,0,0,13621,15,Khazix,27093,21189,7,3,False,False,True,10888,9775,JUNGLE,0,0,3047,6693,6695,3035,1036,1036,3364,7,JUNGLE,0,5,608,884,4889,0,0,18057,25184,172,91,39,15,3,4,15,11,wKZbfW_MgcX4X-UvH3ZCk5-FoIM5VIdlfjbIXkJOcg8M9RF0SSQ7tTDLBw,False,100,7,1782,19508,0,31671,15560,0,28,181,243,566,1597,0,6,24,3,5,6,True
0,7,4035099203,CLASSIC,0,9,17845,17,Katarina,11625,23709,3,0,False,True,True,19961,14650,MIDDLE,1,0,3157,3115,3152,3020,3135,1058,3364,23,MIDDLE,0,9,755,40321,3517,0,0,2271,17167,98,75,0,14,1,12,6,14,APu4BROxWDQxTvyvtZ1qbBwUq7xCAeifdem8dY_W7_rC4ktYqiw5RLqnCA,False,100,5,1782,44278,0,22234,5886,0,219,79,113,1685,1549,5,6,17,4,2,6,True
0,2,4035099203,CLASSIC,0,0,9482,12,Tristana,3567,5586,9,0,False,False,True,7110,6400,BOTTOM,0,0,1055,6672,3006,1036,3086,0,3340,0,BOTTOM,319,0,347,814,3424,0,0,1740,9066,28,10,3,2,5,7,4,4,xN7Yd73EwOb7YM7U58TLXju4r9QXYDbSCm_f-WB2NlgPy0k,False,100,2,1782,2678,0,12799,1791,158,97,8,186,123,308,2,6,15,0,2,8,True
0,20,4035099203,CLASSIC,0,1,13049,15,Rell,781,48594,3,0,False,False,True,10286,7750,UTILITY,0,0,3075,3190,3047,3860,3067,2055,3364,4,BOTTOM,28,2,1045,9120,6101,0,0,1229,16256,71,48,37,9,4,4,4,14,xqGSlAeA_uVRCBL_w14lZ_KPo5AmskilTRzHOMp0PbGGTIQ,False,100,35,1782,10937,689,24025,8094,1063,51,62,102,587,1667,1,6,46,2,6,18,True
0,7,4035099203,CLASSIC,1,0,14921,16,Tryndamere,20790,20053,11,0,False,False,True,12528,12175,TOP,0,1,6672,3006,2003,3133,3046,3153,3340,4,TOP,1282,2,273,539,7927,1,0,17194,24006,31,23,96,7,8,14,5,4,Ubx2FjuHL-SuPRTVzW2WjHLbmD_4ddeVm7RseNMi4iWjsHiSocKNXFv-Rg,False,200,11,1782,21800,0,34015,8264,0,182,80,392,4065,2080,3,8,31,1,0,11,False
0,3,4035099203,CLASSIC,0,0,12862,14,XinZhao,6458,21275,10,0,False,False,True,10292,9700,JUNGLE,0,1,6630,2031,3047,3053,1057,3051,3340,5,JUNGLE,0,2,405,2308,16297,1,0,15171,22881,97,87,0,11,20,11,5,4,wEegFMgG8zJqY_qQN1YqPFjbKkSijRmonQbA_4DtzI3MEkU,False,200,26,1782,19019,0,40849,16422,0,31,428,280,1540,1670,2,8,16,0,2,9,False
0,7,4035099203,CLASSIC,0,0,12763,14,Akshan,2597,13552,11,0,False,False,True,10885,10255,MIDDLE,0,1,1043,3091,3111,6672,1053,2055,3340,5,MIDDLE,363,0,376,2348,8727,1,0,8182,9408,50,18,98,4,5,14,4,4,bqNTqYECeXrSe7FmuQD5jbhpIeyAAqu2kmIzQ0OKLHPGZuloNgSl2_EKKg,False,200,0,1782,11465,0,18688,1715,0,151,0,271,934,552,2,8,33,3,4,12,False
0,6,4035099203,CLASSIC,0,0,14482,15,Ezreal,7255,2394,2,0,False,False,True,14975,14400,BOTTOM,0,1,6694,3158,3042,6609,6632,1037,3340,13,BOTTOM,0,8,919,8684,5175,1,0,14529,3586,225,59,25,12,1,7,2,4,iZy7dB2F0Yxnzg6S7XWJTQEN6Da_oj8cDEYDgs2tm1g5_un0bnMHOrH1Wg,False,200,1,1782,23245,0,9135,1763,0,196,49,82,32,372,1,8,14,1,0,8,False
0,11,4035099203,CLASSIC,0,0,8833,12,Leona,1457,15888,9,1,False,False,True,7172,6450,UTILITY,0,1,3860,3117,3190,3067,2055,1011,3364,1,BOTTOM,0,0,403,4463,14773,1,0,2325,6368,52,21,31,12,3,4,6,14,OIvc7tNOL-3kV-Z_NZXkaL5gUuFZoTkVE5YuWD3F4jGFQ8na,False,200,47,1782,7721,392,21855,1973,778,29,79,246,932,713,2,8,52,10,4,25,False
0,2,4035099220,CLASSIC,0,0,25681,18,Kayle,28745,19012,7,0,False,True,False,21833,24275,TOP,0,1,3157,3115,3100,3089,3102,3152,3363,12,TOP,0,10,671,18358,9027,1,0,3447,11829,80,42,104,4,3,4,3,12,0Prd_vhPfNv53iKqQM5aqY0WulIniTAiFHKIOEmZrqzy71zpMa-I9GiGiQ,False,100,5,2465,23313,0,23591,11937,4557,333,273,272,1506,2734,5,8,25,3,5,7,False
0,7,4035099220,CLASSIC,1,0,18487,18,Volibear,15184,28121,8,2,False,False,False,12892,12625,JUNGLE,0,1,6632,3053,3158,3748,3211,0,3364,3,JUNGLE,0,0,544,2201,20267,1,0,6592,22880,76,117,67,7,5,4,14,11,VGICWnPP-rEVjOMq9RKx0XYAZD0n7cmO6K12coNS_tLpJZ0,False,100,15,2465,9688,0,44844,12926,0,38,594,259,894,1696,2,8,59,5,10,15,False
0,4,4035099220,CLASSIC,0,0,19553,18,Vladimir,2403,14697,6,0,False,False,False,16363,14725,MIDDLE,0,1,3152,3135,2421,3020,3065,3089,3340,7,MIDDLE,0,3,819,17417,25552,1,1,853,13245,215,11,94,8,5,6,4,4,1BFDQarkk2Ir5ZXnXRJ0nxhdyabWpmJu5PWbcMBsvhcHGgU,False,100,3,2465,19410,0,40809,27094,0,252,98,198,1139,2011,3,8,34,1,8,14,False
0,4,4035099220,CLASSIC,0,0,16228,16,Varus,8997,7089,12,0,False,False,False,13074,11125,BOTTOM,0,1,1055,6691,2421,3042,6676,3158,3363,3,BOTTOM,635,0,461,2286,14775,1,0,13491,8731,125,20,55,10,7,7,4,4,JOnBv8yqe2F5xTcyKCq1Uo8EPOW1JgSmsTz-cIFLpjmpQvc,False,100,34,2465,16438,0,26121,5328,1094,213,286,305,660,2614,1,8,18,1,4,10,False
0,13,4035099220,CLASSIC,0,1,16286,16,Zilean,2684,3109,1,0,False,False,False,11144,10825,UTILITY,1,1,3853,6656,3157,3158,4629,0,3364,1,BOTTOM,0,0,300,11765,9330,1,0,415,3412,285,185,144,9,4,4,4,3,bou0aRRvXswHV90pb9T1oM-y9o_UA0hKOdU9MoR69jgdXsM,False,100,28,2465,12456,1157,12828,8949,5799,74,278,10,275,85,1,8,88,9,12,39,False
0,8,4035099220,CLASSIC,0,1,20944,18,Gangplank,22344,15897,5,0,False,False,False,17533,16525,TOP,0,1,3508,3033,3031,3042,6673,3158,3363,6,TOP,1853,3,828,5677,11646,0,0,15581,12205,228,29,179,8,7,14,4,4,dWHVlQtAdvEIymt2jX1Egg_AUDfUUpNGDQFFWuFRp1XF8h8,False,200,9,2465,23754,0,24876,7884,0,292,282,213,2495,1025,3,7,31,1,1,11,True
0,12,4035099220,CLASSIC,0,1,18790,18,Graves,38453,25541,6,4,False,False,False,16211,14350,JUNGLE,1,1,6692,3111,6695,3036,6676,3123,3364,6,JUNGLE,564,2,938,1365,13132,0,0,19513,20369,121,41,41,8,12,11,3,4,spkYZWwdOJGgf9tayqbVlX0LrrrLeBA_0eoVlcA5HM4fVE0,False,200,21,2465,21687,0,34759,16495,0,89,475,219,809,1257,3,7,38,2,9,3,True
0,9,4035099220,CLASSIC,0,1,19970,18,Annie,11070,15089,4,0,False,False,False,16671,14850,MIDDLE,0,1,3020,0,3089,3102,6655,3135,3363,10,MIDDLE,0,5,1198,31745,10471,0,0,957,7219,203,79,67,199,7,14,5,4,4zzrwrT4ga6YYVqjzloNXZEpNTAdIFbvQdqKdAbnq_sJtGE,False,200,33,2465,33404,1780,18667,1734,0,265,326,205,702,976,4,7,47,4,2,16,True
0,7,4035099220,CLASSIC,0,1,17257,17,Velkoz,8168,10488,7,0,False,False,False,16815,14835,BOTTOM,0,1,1052,3157,4628,3020,3089,6655,3363,11,BOTTOM,0,3,533,33477,8723,0,0,1122,9455,199,130,52,12,4,4,5,21,eOuWivsUfwV5UBUsWzgtVhOqw8NCA71u_qLdQ2AqFLS4WW8,False,200,26,2465,38872,0,18974,1232,0,253,235,271,4271,796,3,7,43,4,4,17,True
0,18,4035099220,CLASSIC,0,0,14697,15,Thresh,2475,15002,4,0,False,False,False,9333,8375,UTILITY,0,1,3190,3107,3857,0,3117,3067,3364,1,BOTTOM,0,0,1569,3393,10477,0,0,897,7355,22,25,20,4,6,14,3,4,jwwjnO1xMjMNVD9gVKroHVEYaV2nOBT77qQz7iILpRj0BOx1,False,200,19,2465,5154,5145,18252,3385,2384,37,74,176,863,419,5,7,96,15,11,42,True
0,11,4035099226,CLASSIC,0,3,17516,17,Fiora,14636,38791,10,0,False,False,False,16326,14350,TOP,1,0,6632,3153,6333,3065,0,3111,3340,13,TOP,570,5,376,2948,11774,0,0,27015,22060,195,28,66,11,5,4,5,12,xPcaiW9Ei0IIDCk62BMPNMeXPgh9Kf_mzN46YrS1Gvhhv1gNAfkFSwP_dg,False,100,23,2044,39943,0,39155,20153,2382,160,189,292,9980,5320,4,7,18,2,0,14,True
0,9,4035099226,CLASSIC,1,0,14344,15,Diana,24681,31824,12,0,False,False,False,13373,11950,JUNGLE,0,0,3020,3152,3157,1058,0,3115,3340,5,JUNGLE,0,2,260,16530,5740,0,0,2175,21423,118,84,97,14,18,11,5,4,kn0jrpKFXx27Dt4R7A3iH3FFJCOvcz7ZvCDnqBiIoBhdqr8,False,100,9,2044,19532,0,27875,6382,0,47,148,358,825,711,4,7,30,4,2,15,True
0,11,4035099226,CLASSIC,0,0,13532,15,Zoe,8395,7863,11,0,False,False,False,9501,9525,MIDDLE,0,0,6655,2421,3020,4628,3191,0,3340,3,MIDDLE,330,0,322,12418,3664,0,0,1491,18284,167,19,42,22,4,14,6,4,YkPAZS7ywJenXUrgfO7AiF6T8Ji3ZfFN5wk0CAS4YqazK5A,False,100,38,2044,16463,0,22523,1174,81,99,131,293,2552,575,1,7,16,1,0,11,True
0,8,4035099226,CLASSIC,0,8,16648,17,Xayah,22681,7836,5,2,False,False,False,17305,15050,BOTTOM,1,0,3006,6676,3046,6671,3031,1053,3340,12,JUNGLE,818,8,607,769,3587,0,0,31667,12959,86,32,74,7,5,7,4,4,lK85DcsHn9gClDNUwBGlhdblCRmn6aynCppAqRbHZJCJWas,False,100,43,2044,32960,0,17206,2591,572,237,92,158,522,659,6,7,17,0,2,11,True
0,22,4035099226,CLASSIC,0,1,15077,16,Thresh,3663,30653,5,0,False,False,False,9840,8475,UTILITY,0,0,3857,3190,3075,3047,2055,3024,3364,1,BOTTOM,20,0,653,8900,6908,0,0,2045,16038,54,17,25,8,3,4,8,3,ZAH0-X8Johq-FCN81NGzSPZ66jA5NNtuCy1UfSV7jXqn07M,False,100,44,2044,10946,5651,24505,3441,1021,40,120,152,0,1558,5,7,80,11,8,43,True
0,10,4035099226,CLASSIC,0,0,16161,16,Mordekaiser,13065,45733,4,1,False,False,False,12895,13000,TOP,0,2,3047,3157,3075,4633,3065,0,3340,8,MIDDLE,19,7,1126,15632,9037,1,0,2845,18299,151,34,47,12,5,4,7,14,tnDnCPBXWfxn4YG9A9zLx9zbMIW1HH09s6FYDe2Uax6sjMU,False,200,6,2044,21450,0,34015,12874,0,162,64,144,2972,6677,2,10,19,0,0,11,False
0,7,4035099226,CLASSIC,0,0,17150,17,Rengar,21727,18203,9,2,False,False,False,15679,15450,JUNGLE,0,2,6691,1031,3508,3158,3036,3031,3364,15,JUNGLE,1076,5,467,1676,9526,1,0,25408,21918,201,78,88,13,18,11,5,4,cZgx2CvpgrW3Z2Rbzxahn8h-EOQz8xmYCXU2oH8pz8PqZJg,False,200,13,2044,27850,0,33156,13422,0,49,239,274,766,1711,0,10,25,2,9,2,False
0,15,4035099226,CLASSIC,0,0,15952,16,XinZhao,11258,27698,8,0,True,False,False,15856,15000,MIDDLE,0,2,6692,3006,3508,6676,3053,1038,3363,13,MIDDLE,754,5,734,2689,11226,1,0,30273,20963,39,86,0,11,6,4,7,14,cWYlw0gefz2IBz_XQjoEAHpfjFYuxWY2C1qgYMNooSkg4hA,False,200,27,2044,34392,0,34314,13848,0,170,303,250,1429,2124,2,10,45,0,2,11,False
0,6,4035099226,CLASSIC,0,0,14615,15,Kaisa,17702,16534,7,0,False,True,False,13997,13650,BOTTOM,0,2,6672,3006,3091,3031,3033,0,3340,6,BOTTOM,581,2,809,4327,6311,1,0,9524,17343,90,37,79,6,8,7,5,4,hSSkdW_uHECO82k3MYtBGmh0P6IHvnuP7dwRtM7nmqrtIAo,False,200,1,2044,15993,0,25181,8786,1332,222,31,221,2141,1526,4,10,19,0,3,10,False
0,17,4035099226,CLASSIC,0,0,10368,13,Leona,1129,30148,6,0,True,False,False,8522,8025,UTILITY,0,2,3860,3190,1028,3117,3050,3076,3364,1,BOTTOM,2,0,588,5013,8738,1,0,1686,13459,51,46,38,14,10,14,7,4,efIRtRjVMDOwkAeCtStiH0Q_ws0zCeE0d--LqiO7esNBFWk,False,200,50,2044,7745,2115,24038,2913,755,47,100,171,1046,1840,1,10,67,3,10,30,False
0,12,4035099230,CLASSIC,0,4,24935,18,Camille,12744,49552,7,0,False,True,False,18380,18158,TOP,1,0,3111,3078,3748,6609,6333,3053,3340,23,TOP,0,9,531,3575,27709,0,0,35576,16995,238,59,180,15,5,4,6,12,iVl9YKFHEtH32HJOuVHnC8ZQqToRiqzvRb-Eusrl0aMx98ud,False,100,35,2377,54450,0,49608,11560,0,143,237,281,15299,4904,6,4,27,1,1,14,True
0,7,4035099230,CLASSIC,1,1,19053,18,Vi,34592,30813,9,3,False,False,False,13500,12350,JUNGLE,0,0,6692,6676,3158,3053,3076,0,3364,8,JUNGLE,927,5,623,0,10433,0,0,9349,16417,69,0,116,12,2,4,18,11,0fQOcIDxzptBCFucq9j4LKP-slfPUel3kMY1z54sDtJi98bH,False,100,16,2377,10091,0,28185,9195,0,27,229,319,742,1334,6,4,19,0,3,0,True
0,18,4035099230,CLASSIC,0,0,20809,18,Ryze,34855,18481,5,1,False,False,False,16122,14350,MIDDLE,0,0,3158,6656,3157,3040,3089,3024,3340,6,MIDDLE,0,4,1122,29300,15360,0,0,1038,15901,307,94,276,8,5,12,6,4,7eWQHyaevu5MgH4eNxCGNEzSHpkFSm3BwjLsw2Z5o6-h5eg,False,100,33,2377,30339,0,32354,8907,0,208,124,274,0,1092,6,4,23,0,0,14,True
0,6,4035099230,CLASSIC,0,3,20958,18,Teemo,14080,10894,7,0,False,False,False,16205,14900,BOTTOM,0,0,4637,3165,6653,3020,3089,3108,3340,10,BOTTOM,0,3,595,30700,12497,0,0,1400,12792,99,58,0,106,5,4,6,7,zK9sTWmsanQW4wKobgCJpMawWQroBdM6A2W5Nro6Wf5qkt4P,False,100,44,2377,32221,0,25865,4739,589,238,643,290,120,574,3,4,24,0,0,13,True
0,14,4035099230,CLASSIC,0,0,17560,17,Zyra,6431,4767,6,0,False,False,False,12360,11000,UTILITY,1,0,3157,3853,3020,3165,6653,1011,3364,6,BOTTOM,0,3,1120,20849,14496,0,0,782,4783,82,78,54,10,2,14,3,4,rusEelFW0GmjU5Hx2872NEEuh7B83RquB2OLvE8dLHj0,False,100,29,2377,21942,0,19617,1556,0,73,211,226,310,336,2,4,68,2,9,22,True
0,8,4035099230,CLASSIC,0,0,16116,16,Sylas,12187,22578,16,0,False,False,False,11891,11050,TOP,0,2,6655,2033,3158,4629,3135,3057,3340,5,TOP,0,2,192,19946,14322,1,0,427,25404,87,83,113,26,4,4,5,12,z77L98Vi-xzG2ZpxvtU_gjWyUwUK4TBoW9x68Qpjk6yRGekQ,False,200,24,2377,20698,0,45760,9110,0,126,424,595,324,6033,1,9,22,0,1,13,False
0,9,4035099230,CLASSIC,0,0,19083,18,Lillia,25211,27236,14,1,False,False,False,14562,14665,JUNGLE,0,2,6653,3157,3158,4637,4629,1026,3364,6,JUNGLE,0,2,802,20297,22668,1,0,309,28624,201,79,89,11,17,11,4,4,YqeWDEohwLEsHH7p0_s6qFI3_Y6jRK0uLSgiymqDYU1F2kxN,False,200,34,2377,26337,0,57018,18743,0,82,364,605,5730,5725,2,9,22,1,1,9,False
0,10,4035099230,CLASSIC,0,0,21249,18,Lucian,1705,12988,9,0,False,False,False,15936,15850,MIDDLE,0,2,6671,3031,3006,3508,6675,1018,3364,8,MIDDLE,695,4,1010,4080,18001,1,0,22561,11535,90,37,67,20,5,4,7,3,wi9bo3loCv-4_fzpxjceYAfk35AE3Wpki1ZSee6uJUwgRsew4Fwv--YAoA,False,200,4,2377,27292,0,31760,8217,0,251,32,367,650,2222,0,9,37,2,4,13,False
0,7,4035099230,CLASSIC,0,0,16091,16,Senna,673,10062,8,0,False,False,False,12603,11850,UTILITY,0,2,3864,6692,6676,3009,3094,3211,3364,5,BOTTOM,446,3,1091,276,16386,1,0,11596,4976,60,29,11,8,1,14,3,4,NeGcpLBShCDd6ycNtfZkxEFtZOIrni0qsaN2xoOns3YeMHU,False,200,26,2377,12844,1387,22224,10005,3977,55,75,294,972,861,0,9,39,4,4,19,False
0,11,4035099230,CLASSIC,1,0,19276,18,Veigar,6699,15650,6,0,False,False,False,14965,14160,BOTTOM,0,2,6655,3157,3020,1058,3102,3165,3340,10,BOTTOM,0,5,870,32284,16079,1,1,360,6016,157,117,52,15,5,12,4,4,-sQhB3l358s-kTA1mlLqjE1g9UqE4BP8KbeLJfpo8j1vN8s,False,200,27,2377,32892,1589,23725,2886,52,206,217,218,247,1629,0,9,23,0,3,13,False
0,18,4035099234,CLASSIC,0,1,8905,12,Thresh,3245,14683,4,0,False,True,False,7850,6600,UTILITY,0,0,3190,2055,3857,3109,0,3117,3364,3,BOTTOM,0,2,589,6605,2053,0,0,1198,9467,51,15,22,7,3,14,3,4,XEBKomzIfhAH4Xvw68Sni75PY5106zyG3OX5ZVKX0e5F3VA,False,100,39,1572,8166,1004,12874,1032,509,29,101,108,362,1352,5,2,47,4,7,17,True
0,17,4035099234,CLASSIC,1,0,10653,13,JarvanIV,11448,17063,5,1,False,False,False,8581,8425,JUNGLE,1,0,3156,2031,6630,3076,3047,0,3364,1,JUNGLE,2,0,678,575,4160,0,0,6100,14152,81,32,52,10,3,4,13,11,ft8PwC_m72Ut9hmVhh-7pVj_UVcLmCtSevwL-lE5zPT8FO0,False,100,10,1572,6940,0,20624,6914,0,6,397,111,265,2310,7,2,23,3,4,4,True
